"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Honduras","HND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","8.10000038146973","","","","","","","","7.30000019073486","","","","12.1199998855591","11.3999996185303","","","4.78000020980835","4.57999992370605","3.05999994277954","","","3.24000000953674","4.36999988555908","3.3199999332428","4.01999998092651","3.84999990463257","","4","4.01999998092651","5.30000019073486","5.98999977111816","4.90999984741211","3.5699999332428","3.21000003814697","3.16000008583069","3.28999996185303","4.11999988555908","4.46999979019165","3.75","5.65000009536743","7.07999992370605","6.15000009536743","6.73000001907349","5.53000020980835","5.61999988555908","5.55000019073486","10.6800003051758","",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1400003433228","","","","","9.68000030517578","9.71000003814697","11.3900003433228","13.5600004196167","16.0599994659424","15.8199996948242","15.0500001907349","13.9200000762939","13.6599998474121","12.6000003814697","11.1300001144409","9.90999984741211","8.52999973297119","9.19999980926514","11.6199998855591","13.6800003051758","15.9300003051758","17.25","17.2900009155273","16.1800003051758","13.1000003814697","11.210000038147","8.43000030517578","6.61999988555908","7.51000022888184","7.6100001335144",
"Haiti","HTI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","12.1999998092651","","","","","","","11.25","","","","","","","","","7.19999980926514","","","","","","","","16.7999992370605","","","","","14.1000003814697","","","","","","","","","",
"Hungary","HUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70000004768372","8.5","9.9399995803833","12.1000003814697","10.8500003814697","10.1700000762939","10.0200004577637","8.98999977111816","8.93000030517578","6.96999979019165","6.55999994277954","5.71000003814697","5.6100001335144","5.86999988555908","5.82999992370605","7.19000005722046","7.48999977111816","7.40999984741211","7.82000017166138","10.0299997329712","11.1700000762939","11.0299997329712","11","10.1800003051758","7.73000001907349","6.80999994277954","5.1100001335144","4.15999984741211","3.71000003814697","3.42000007629395","4.25","4.05000019073486",
"IBRD only","IBD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.13393901126714","","5.1451467762244","5.33814377594541","5.77383193505727","6.06534929862513","5.13054384306296","6.18090578762233","6.60411257436714","6.54570154192545","6.38853895963742","6.92244595736127","6.04313835076786","5.72087252847852","5.64529598131581","5.93185921809803","4.94236120179196","5.47450118967438","4.87657403624531","5.27318009020977","5.3351052177956","","","5.55538982273743","6.27393109613949","6.05448659415934","6.89710914983218","",
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0584407946467","","","","","","5.13804051259995","","","","","6.68313623056112","","","","","4.7906184586085","","4.80661033669311","","","","","","6.11584344110681","6.08594859698491","6.6862467235737","",
"IDA total","IDA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58913069050797","","3.4588495768471","3.35177977434308","4.0713889280948","","","","7.43186946130595","","",
"Indonesia","IDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","1.91999995708466","1.28999996185303","2.48000001907349","","1.6599999666214","","2.84999990463257","","","2.09999990463257","2.58999991416931","2.54999995231628","2.74000000953674","","2.53999996185303","2.61999988555908","2.73000001907349","2.77999997138977","4.36999988555908","","4.8600001335144","4.67999982833862","5.46000003814697","6.3600001335144","6.07999992370605","6.07999992370605","6.59999990463257","6.65999984741211","7.30000019073486","7.94000005722046","7.55000019073486","8.0600004196167","7.21000003814697","6.1100001335144","5.6100001335144","5.15000009536743","4.46999979019165","4.34000015258789","4.05000019073486","4.51000022888184","4.30000019073486","3.77999997138977","4.3899998664856","3.58999991416931","4.25","3.82999992370605",
"IDA only","IDX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","3.09999990463257","3.5","3.70000004768372","3.09999990463257","2.29999995231628","2.90000009536743","4.59999990463257","5.90000009536743","7.09999990463257","7.40000009536743","8","7.69999980926514","5.80000019073486","3.29999995231628","2","2.09999990463257","4.09999990463257","4.30000019073486","4.90000009536743","4.69999980926514","4.40000009536743","3.53999996185303","","","0.800000011920929","0.600000023841858","1.60000002384186","0.5","0.800000011920929","1","1.39999997615814","2.42000007629395","1.39999997615814","1.39999997615814","","","3.30999994277954","","2.59999990463257","1.98000001907349","","2.67000007629395","","","","","",
"India","IND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.82999992370605","","","","","","2.73000001907349","","","","","8.69999980926514","","","","","3.11999988555908","","3.22000002861023","","","","","","7.65000009536743","6.51000022888184","7.8600001335144","",
"Not classified","INX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","14.7600002288818","16.4400005340576","17.9200000762939","18.0200004577637","18.0599994659424","17.4300003051758","16.0900001525879","14.0799999237061","15.7700004577637","15.0200004577637","15.5699996948242","14.539999961853","11.9700002670288","11.6899995803833","10.1899995803833","7.69999980926514","5.80000019073486","4.32000017166138","3.6800000667572","4.21999979019165","4.48000001907349","4.48999977111816","4.34000015258789","4.40999984741211","4.98000001907349","6.76999998092651","12.6099996566772","14.5299997329712","15.3500003814697","15.4499998092651","13.7299995422363","11.8599996566772","9.90999984741211","8.36999988555908","6.71000003814697","5.73999977111816","4.94999980926514","5.61999988555908","6.19000005722046",
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1999998092651","","","","","11.1000003814697","","","","","9.10000038146973","","","","","","12.8000001907349","","10.3000001907349","11.8100004196167","11.5200004577637","10.7700004577637","10.6300001144409","12.1099996566772","13.6800003051758","12.4899997711182","12.2700004577637","10.6000003814697","10.6800003051758","11.1700000762939","12.6199998855591","12.2299995422363","12.1899995803833","10.7399997711182","9.6899995803833","",
"Iraq","IRQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.64999961853027","","","","","7.96000003814697","","10.5900001525879","","10.8199996948242","13.0200004577637","","","","16.1700000762939",
"Iceland","ISL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.54999995231628","4.30999994277954","5.26000022888184","5.32999992370605","5.19999980926514","3.59999990463257","3.72000002861023","2.74000000953674","2.00999999046326","2.30999994277954","2.25999999046326","3.25","3.51999998092651","3.40000009536743","2.86999988555908","2.82999992370605","2.25","2.95000004768372","7.21999979019165","7.55999994277954","7.03000020980835","6","5.38000011444092","4.90000009536743","3.98000001907349","2.98000001907349","2.74000000953674","2.70000004768372","3.50999999046326","6.42999982833862","5.98999977111816",
"Israel","ISR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.46999979019165","3.8199999332428","3.46000003814697","2.70000004768372","2.64000010490417","3.04999995231628","","3.47000002861023","","3.42000007629395","2.77999997138977","4.59000015258789","4.92000007629395","4.80999994277954","4.32000017166138","5.69000005722046","6.32999992370605","","","","","12.2399997711182","13.3900003433228","14.0799999237061","12.7399997711182","9.93000030517578","8.77999973297119","8.46000003814697","9.75","10.75","11.1800003051758","11.1000003814697","11.8100004196167","12.8900003433228","13.5100002288818","13.0299997329712","11.3400001525879","10.710000038147","9.38000011444092","7.69999980926514","9.52999973297119","8.47999954223633","7.1399998664856","6.8600001335144","6.21000003814697","5.8899998664856","5.25","4.80000019073486","4.21999979019165","4","3.79999995231628","4.32999992370605","4.96000003814697",
"Italy","ITA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","5.44000005722046","5.44000005722046","6.3899998664856","6.36999988555908","5.38000011444092","5.82000017166138","6.6399998664856","7.11999988555908","7.23999977111816","7.6399998664856","7.53000020980835","","9.02999973297119","8.52999973297119","9.39999961853027","9.39999961853027","10.5299997329712","10.7200002670288","10.9700002670288","10.9899997711182","9.77999973297119","10.1000003814697","9.31999969482422","10.210000038147","11.0900001525879","11.6599998474121","11.8599996566772","11.9799995422363","12.1199998855591","11.6800003051758","10.8299999237061","9.60000038146973","9.21000003814697","8.86999988555908","7.86999988555908","7.73000001907349","6.78000020980835","6.07999992370605","6.71999979019165","7.75","8.35999965667725","8.35999965667725","10.6499996185303","12.1499996185303","12.6800003051758","11.8999996185303","11.6899995803833","11.210000038147","10.6099996566772","9.94999980926514","9.15999984741211","9.5",
"Jamaica","JAM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","17.5799999237061","","","23.1800003051758","22.1100006103516","20.5","19.6499996185303","21.8099994659424","","23.7199993133545","","35.5099983215332","25","26.7000007629395","","","33.3899993896484","","","23.0300006866455","","15.7200002670288","15.7399997711182","15.75","16.3199996948242","15.3400001525879","16.2299995422363","16.0100002288818","16.3500003814697","15.5","15.7399997711182","15.539999961853","14.9300003051758","14.1899995803833","11.7299995422363","12.210000038147","11.2600002288818","10.3199996948242","9.75","6.67000007629395","7.30999994277954","7.63000011444092","8.02999973297119","8.6899995803833","9.69999980926514","9.05000019073486","13.5100002288818","8.63000011444092","7.40000009536743","5.46999979019165","4.98999977111816","6.5","8.35000038146973",
"Jordan","JOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.59999990463257","","","13.3000001907349","14.8000001907349","","","","","","19.7000007629395","","14.6000003814697","13.6999998092651","","","","13.6999998092651","14.6999998092651","15.3000001907349","14.5","","14.8000001907349","14","13.1000003814697","12.6999998092651","12.8999996185303","12.5","12.8999996185303","12.1999998092651","12.6000003814697","11.8999996185303","13.0799999237061","15.2799997329712","18.1200008392334","18.2600002288818","16.7999992370605","19.2099990844727","19.8400001525879",
"Japan","JPN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","1.70000004768372","1.39999997615814","1.29999995231628","1.29999995231628","1.10000002384186","1.20000004768372","1.29999995231628","1.29999995231628","1.20000004768372","1.10000002384186","1.10000002384186","1.20000004768372","1.39999997615814","1.29999995231628","1.39999997615814","1.89999997615814","2","2","2.20000004768372","2.09999990463257","2","2.20000004768372","2.40000009536743","2.59999990463257","2.70000004768372","2.59999990463257","2.79999995231628","2.79999995231628","2.5","2.29999995231628","2.09999990463257","2.09999990463257","2.20000004768372","2.5","2.90000009536743","3.20000004768372","3.40000009536743","3.40000009536743","4.09999990463257","4.69999980926514","4.75","5.01999998092651","5.3899998664856","5.25","4.73000001907349","4.44999980926514","4.19000005722046","3.89000010490417","4","5.07000017166138","5.09999990463257","4.55000019073486","4.3600001335144","4.03999996185303","3.58999991416931","3.39000010490417","3.13000011444092","2.8199999332428","2.47000002861023","2.34999990463257","2.79999995231628","2.79999995231628",
"Kazakhstan","KAZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0500000007450581","0.400000005960464","1.11000001430511","7.53999996185303","10.9799995422363","12.960000038147","13.0100002288818","13.1300001144409","13.460000038147","12.75","10.4300003051758","9.32999992370605","8.77999973297119","8.39999961853027","8.13000011444092","7.78999996185303","7.26000022888184","6.63000011444092","6.55000019073486","5.76999998092651","5.3899998664856","5.28999996185303","5.19999980926514","5.05999994277954","4.92999982833862","4.96000003814697","4.90000009536743","4.84999990463257","4.80000019073486","4.8899998664856","",
"Kenya","KEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","9.96000003814697","9.96000003814697","","","9.60000038146973","","","","","","","2.75999999046326","","","5.01000022888184","","",
"Kyrgyz Republic","KGZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53999996185303","7.84000015258789","12.5500001907349","9.92000007629395","8.52999973297119","8.10999965667725","8.27000045776367","8.10000038146973","8.22000026702881","8.40999984741211","6.01000022888184","5.82000017166138","4.67000007629395","4.30000019073486","4.05000019073486","3.35999989509583","3.25","2.65000009536743","3.67000007629395","4.25","4.63000011444092","4.09999990463257",
"Cambodia","KHM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.839999973773956","","","","2.75999999046326","2.05999994277954","","","7.53000020980835","","","1.25999999046326","0.819999992847443","0.579999983310699","0.769999980926514","0.579999983310699","1.27999997138977","0.439999997615814","0.689999997615814","0.389999985694885","0.720000028610229","0.140000000596046","","0.5","","",
"Kiribati","KIR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6499996185303","","","","","30.5799999237061","","","","","9.32999992370605","","","","8.5600004196167","10.9700002670288","",
"St. Kitts and Nevis","KNA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","9.82999992370605","","","","","","","","","","","5.1399998664856","","","","","","","","","","5.11999988555908","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.8600001335144","4.51000022888184","4.57000017166138","4.59000015258789","4.03999996185303","4.15000009536743","4.17999982833862","3.80999994277954","3.80999994277954","3.17000007629395","3.80999994277954","5.19999980926514","4.51000022888184","4.3600001335144","4.07000017166138","3.79999995231628","3.98000001907349","3.80999994277954","3.08999991416931","2.51999998092651","2.5699999332428","2.45000004768372","2.41000008583069","2.50999999046326","2.88000011444092","2.48000001907349","2.05999994277954","2.04999995231628","2.60999989509583","6.96000003814697","6.34000015258789","4.05999994277954","3.70000004768372","3.04999995231628","3.34999990463257","3.42000007629395","3.48000001907349","3.25","3.00999999046326","2.96000003814697","3.35999989509583","3.3199999332428","2.99000000953674","2.80999994277954","2.75","3.07999992370605","3.54999995231628","3.65000009536743","3.65000009536743","3.8199999332428","3.75","3.9300000667572","3.64000010490417",
"Kuwait","KWT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.01999998092651","","","","","1.9099999666214","","","","","0.800000011920929","0.699999988079071","","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","0.800000011920929","0.800000011920929","1.10000002384186","1.29999995231628","1.70000004768372","1.95000004768372","1.29999995231628","1.5","1.75","1.63999998569489","1.82000005245209","","","","2.90000009536743","2.20000004768372","2.16000008583069","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28562927326295","6.42315716495556","","8.30828145987896","8.6412145778023","8.47787828236086","9.09573271296254","9.84093987610373","","9.12035014910395","9.32467372289333","8.89979983699699","8.24020335443931","8.11344611535211","7.03496567323817","7.22330285060693","6.61104214899222","7.65328531454087","","6.53157216499115","6.37905443461361","6.16922640909046","5.96438055506771","6.52301892221219","7.76455034701594","8.10434344799752","7.98638399338177","8.18954174474226","10.5237713948708","9.54631094591698",
"Lao PDR","LAO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59999990463257","","","","","","","","","","1.35000002384186","","","","","0.709999978542328","","","","","","","3.26999998092651","","","","",
"Lebanon","LBN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61999988555908","","","","","","","7.84999990463257","","","8.97999954223633","","6.34999990463257","","","","","","","","","","11.3000001907349","","",
"Liberia","LBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26999998092651","","","","2.07999992370605","","3.07999992370605","5.94999980926514","","","","",
"Libya","LBY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0300006866455","","","","","","","","","",
"St. Lucia","LCA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7999992370605","17","15.8299999237061","16.3299999237061","20.4699993133545","21.6000003814697","18.0900001525879","16.4899997711182","","20.3899993896484","22.1800003051758","20.9699993133545","18.7000007629395","16","14","12.7200002670288","15.3699998855591","","18.8600006103516","19.0599994659424","22.2099990844727","","","","18.8600006103516","19.0799999237061","15.3199996948242","20.3899993896484","19.5200004577637",
"Latin America & Caribbean","LCN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4397765964698","6.56227370825069","","8.41852774443226","8.88062294373608","8.55282175236274","9.11876823773856","9.92090736883143","","9.23535197852565","9.79215149114835","9.40608318280926","8.36842467525465","8.33059700723016","7.2398296339914","7.28844840081883","6.6935138815786","7.71648216522662","","6.59888974583193","6.41805677211281","6.19422494711254","6.01476813443201","6.53374908117601","7.60024503902823","7.92612245225786","7.95219764527044","8.13959731207887","10.4635812783889","9.52203520823973",
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.150000005960464","0.519999980926514","0.759999990463257","1.36000001430511","1.01999998092651","0.899999976158142","1.60000002384186","1.3400000333786","1.77999997138977","1.77999997138977","1.26999998092651","1.12000000476837","1.45000004768372","2.10999989509583","2.40000009536743","2.66000008583069","2.46000003814697","2.00999999046326","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8999996185303","14.6599998474121","14.2200002670288","13.8199996948242","13.0299997329712","12.2700004577637","11.3500003814697","10.6000003814697","9.17000007629395","8.88000011444092","7.73999977111816","7.90000009536743","8.76000022888184","8.22000026702881","8.38000011444092","7.67000007629395","6.5","5.96999979019165","5.21999979019165","5.84999990463257","4.78000020980835","4.11999988555908","3.88000011444092","4.23999977111816","4.19000005722046","4.51999998092651","4.23999977111816","4.05000019073486","4.32000017166138","4.67000007629395","5.3600001335144","",
"Lower middle income","LMC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.75386889361688","","","","","","4.86231394149674","","","","","8.06393936560609","","","","","4.03159148799159","","4.27382194337302","","","","","","6.28396502610734","5.84976213505854","6.43329526584501","",
"Low & middle income","LMY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87359853358334","","","","","","4.97542078633291","","","","","6.53857505371479","","","","","4.70585409235613","","4.72998609118257","","","","","","6.13515426857777","6.11972639050472","6.69846365782605","",
"Lesotho","LSO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","37.939998626709","","27.2700004577637","","","","","","","","","35.4599990844727","","","","","24.5799999237061","","","","","","16.8799991607666","","",
"Late-demographic dividend","LTE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99917137150288","2.86241104207566","3.55023480449218","3.74983500098706","3.91895663003043","4.49259374899474","4.53787268477503","4.8251062074473","5.0785905112001","5.36342876326693","4.7226683744506","5.33172866169952","5.49912328385136","5.71959690893031","5.50951526051368","5.55219949617953","5.21198626710464","4.89202036854612","5.04066997304656","5.32853731808136","4.69573391958875","4.85552109454252","4.75005674502411","4.68302885758566","4.62309695059536","","","4.88900052731486","5.43037322935953","5.56635082067332","6.23783530253569","5.80500533581776",
"Lithuania","LTU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3299999237061","17.5400009155273","16.3999996185303","14.1300001144409","13.710000038147","13.3900003433228","15.9300003051758","16.8400001525879","13.0100002288818","12.8699998855591","10.6800003051758","8.31999969482422","5.78000020980835","4.25","5.82999992370605","13.789999961853","17.8099994659424","15.3900003433228","13.3599996566772","11.7700004577637","10.6999998092651","9.11999988555908","7.8600001335144","7.07000017166138","6.15000009536743","6.26000022888184","8.48999977111816","7.1100001335144",
"Luxembourg","LUX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","3.20000004768372","2.63000011444092","2.96000003814697","2.63000011444092","2.47000002861023","2","1.5900000333786","1.61000001430511","1.48000001907349","2.02999997138977","2.32999992370605","3.48000001907349","2.92000007629395","3.28999996185303","2.52999997138977","2.75999999046326","2.39000010490417","2.34999990463257","1.80999994277954","2.61999988555908","3.6800000667572","5.1100001335144","4.48999977111816","4.73000001907349","4.07000017166138","5.05999994277954","5.11999988555908","4.3600001335144","4.90000009536743","5.1399998664856","5.84999990463257","5.84999990463257","6.67000007629395","6.28999996185303","5.51999998092651","5.59000015258789","5.59000015258789","6.76999998092651","5.25",
"Latvia","LVA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9300003051758","14.8999996185303","14.4499998092651","13.789999961853","14.210000038147","13.8199996948242","13.8299999237061","12.0600004196167","11.710000038147","10.0299997329712","7.03000020980835","6.05000019073486","7.73999977111816","17.5100002288818","19.4799995422363","16.2099990844727","15.0500001907349","11.8699998855591","10.8500003814697","9.86999988555908","9.64000034332275","8.72000026702881","7.40999984741211","6.30999994277954","8.10000038146973","7.51000022888184",
"Macao SAR, China","MAC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00999999046326","2.20000004768372","2.05999994277954","2.48000001907349","3.57999992370605","4.25","3.25999999046326","4.6100001335144","6.34999990463257","6.86999988555908","6.3899998664856","6.26999998092651","6","4.90000009536743","4.15999984741211","3.8199999332428","3.26999998092651","3","3.57999992370605","2.83999991416931","2.55999994277954","1.97000002861023","1.82000005245209","1.66999995708466","1.80999994277954","1.94000005722046","1.99000000953674","1.83000004291534","1.75","2.5699999332428","",
"St. Martin (French part)","MAF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6999998092651","13.8999996185303","16.2999992370605","15.8000001907349","16.9799995422363","15.6800003051758","15.6899995803833","","22.8600006103516","17.7600002288818","16.6700000762939","19.1200008392334","13.9399995803833","13.5799999237061","12.460000038147","11.5900001525879","11.9200000762939","10.8299999237061","11.0100002288818","9.67000007629395","9.5600004196167","9.56999969482422","8.96000003814697","9.09000015258789","8.90999984741211","8.98999977111816","9.22999954223633","9.69999980926514","9.46000003814697","9.30000019073486","","","","","",
"Monaco","MCO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59999990463257","","","","","","","","","","","","","","","","6.32999992370605","","","","","",
"Moldova","MDA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1400003433228","8.53999996185303","7.36999988555908","6.84000015258789","6.38000011444092","6.36999988555908","5.63000011444092","4.26000022888184","2.75","2.09999990463257","3.01999998092651","2.97000002861023","2.6800000667572","2.19000005722046","1.88999998569489","1.45000004768372","1.77999997138977","1.5900000333786","1.62000000476837","1.24000000953674","1.5","1.21000003814697","0.790000021457672",
"Madagascar","MDG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80000019073486","5.34999990463257","","5.01000022888184","","2.61999988555908","","","","","4.28000020980835","","0.600000023841858","","","1.78999996185303","","","","","","",
"Maldives","MDV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.790000021457672","","","","","1.97000002861023","","","","","","","","","11.6999998092651","","","","","3.84999990463257","","5.76999998092651","","","4.55999994277954","","",
